,Unnamed: 0,0,1,2,3,4,5,6,7,8,Smis
DP-174,174,57.72222222222222,40.27222222222223,18.891666666666666,30.572222222222223,74.91111111111111,4.173333333333334,13.70611111111111,8.825,9.45,63.2613
DP-175,175,69.81111111111112,42.83888888888889,17.391666666666666,39.35,79.4,8.288888888888888,13.340555555555556,9.947222222222225,7.972222222222223,46.7343
DP-176,176,66.05555555555556,42.76111111111111,22.391666666666666,33.70555555555556,91.22222222222224,2.52,14.76388888888889,8.025,6.905555555555556,1157.7
DP-177,177,70.81111111111112,39.42777777777778,21.641666666666666,31.83888888888889,76.06666666666666,4.2444444444444445,11.707222222222224,9.90277777777778,9.461111111111112,244.808
DP-178,178,72.45555555555555,38.23888888888889,25.175,35.80555555555556,90.51111111111112,7.391111111111111,14.888333333333334,9.291666666666668,3.5166666666666666,83.9802
DP-179,179,63.34444444444445,36.21666666666667,18.95833333333333,32.07222222222222,92.24444444444444,3.488888888888889,15.977222222222222,6.158333333333333,6.661111111111111,972.494
DP-180,180,64.05555555555556,36.02777777777778,25.84166666666667,32.65,95.08888888888887,6.955555555555556,11.862777777777778,9.980555555555556,6.605555555555556,90.6559
DP-181,181,67.41111111111111,43.638888888888886,26.475,34.727777777777774,109.08888888888887,8.902222222222221,12.951666666666666,9.775,7.794444444444444,68.1007
DP-182,182,56.94444444444444,42.73888888888889,24.141666666666666,31.316666666666663,108.6,7.951111111111111,16.85611111111111,7.475,7.816666666666667,44.8549
DP-183,183,66.43333333333334,38.394444444444446,21.308333333333334,30.794444444444444,107.35555555555555,4.52,13.185,7.986111111111111,4.327777777777778,585.184
DP-184,184,57.833333333333336,41.45,16.15833333333333,39.56111111111111,94.86666666666666,2.066666666666667,14.779444444444444,7.930555555555555,4.383333333333334,602.874
DP-185,185,59.1,44.21666666666667,20.041666666666668,39.76111111111111,93.22222222222224,3.871111111111112,13.52722222222222,5.547222222222223,2.683333333333333,218.257
DP-186,186,64.72222222222223,36.18333333333333,19.90833333333333,33.61666666666667,91.4888888888889,6.004444444444444,11.831666666666669,6.930555555555555,6.638888888888888,112.629
DP-187,187,63.65555555555556,44.28333333333333,28.94166666666667,38.83888888888889,109.62222222222223,7.0,10.649444444444445,5.447222222222222,4.738888888888889,81.2278
DP-188,188,59.34444444444444,36.45,22.825000000000003,35.016666666666666,71.22222222222223,6.288888888888889,10.665,9.84722222222222,4.505555555555556,27.7207
DP-189,189,70.1,43.26111111111111,29.291666666666664,39.55,70.33333333333333,4.137777777777778,15.891666666666666,6.830555555555556,4.95,120.952
DP-190,190,65.07777777777778,36.69444444444444,18.291666666666668,33.62777777777778,96.46666666666668,5.257777777777778,10.641666666666667,8.775,1.0277777777777777,193.769
DP-191,191,63.077777777777776,41.19444444444444,25.10833333333333,35.21666666666667,103.84444444444443,2.013333333333333,10.563888888888888,7.291666666666667,9.772222222222222,1900.13
DP-192,192,66.36666666666667,37.86111111111112,25.90833333333333,35.90555555555555,89.93333333333334,5.773333333333333,11.621666666666666,7.330555555555556,6.616666666666666,139.185
DP-193,193,61.833333333333336,38.172222222222224,22.40833333333333,35.827777777777776,77.26666666666667,3.373333333333333,11.769444444444444,6.091666666666667,6.505555555555556,212.792
DP-194,194,61.077777777777776,36.88333333333333,24.225,31.35,93.08888888888887,5.1866666666666665,12.150555555555556,8.647222222222222,3.127777777777778,147.676
DP-195,195,68.45555555555555,36.31666666666666,29.94166666666667,32.016666666666666,80.02222222222223,9.906666666666666,12.928333333333333,5.208333333333333,4.438888888888889,35.1856
DP-196,196,67.9888888888889,37.727777777777774,27.475,37.19444444444444,70.28888888888889,4.386666666666667,16.941666666666666,8.491666666666667,2.583333333333333,228.586
DP-197,197,70.56666666666666,37.105555555555554,26.991666666666667,31.761111111111116,107.48888888888888,4.004444444444444,11.715,6.663888888888889,9.272222222222222,1318.83
DP-198,198,74.56666666666666,35.672222222222224,17.891666666666666,39.02777777777778,108.6888888888889,8.662222222222223,12.127222222222224,8.836111111111112,5.261111111111111,166.679
DP-199,199,62.78888888888889,37.88333333333333,18.59166666666667,38.605555555555554,78.33333333333333,4.982222222222222,13.449444444444444,9.397222222222222,2.0055555555555555,77.9389
DP-200,200,56.18888888888889,44.15,29.925,32.52777777777778,107.22222222222224,9.31111111111111,13.675,8.391666666666666,7.372222222222222,27.0173
DP-201,201,64.56666666666666,35.33888888888889,22.625,34.99444444444445,74.68888888888888,7.337777777777777,12.858333333333334,5.163888888888889,4.605555555555556,44.2648
DP-202,202,59.58888888888889,44.87222222222222,16.375,35.638888888888886,97.71111111111112,6.253333333333334,16.879444444444445,9.286111111111111,4.8277777777777775,61.049
DP-203,203,60.077777777777776,43.15,27.34166666666667,38.61666666666667,82.02222222222223,3.071111111111111,14.849444444444444,5.786111111111111,3.3944444444444444,390.982
DP-204,204,69.12222222222222,44.00555555555556,21.225,39.07222222222222,79.75555555555556,5.32,15.129444444444443,5.086111111111111,9.527777777777777,90.2042
DP-205,205,58.52222222222223,41.33888888888889,27.825,32.02777777777778,74.33333333333333,7.1066666666666665,13.052777777777775,9.275,5.183333333333334,22.3896
DP-206,206,73.63333333333333,35.605555555555554,15.241666666666667,35.11666666666667,84.33333333333333,8.164444444444445,11.225,9.786111111111111,2.8611111111111107,86.2166
DP-207,207,66.47777777777777,39.30555555555556,24.525,35.55,72.64444444444445,3.7377777777777776,15.20722222222222,7.747222222222222,0.7611111111111111,185.021
DP-208,208,63.23333333333333,39.49444444444445,23.741666666666667,32.394444444444446,88.86666666666667,3.1866666666666665,13.255,5.191666666666666,5.949999999999999,465.401
DP-209,209,72.5,35.85,22.90833333333333,33.57222222222222,72.77777777777777,7.088888888888889,11.131666666666668,5.941666666666666,2.138888888888889,85.6709
DP-210,210,66.12222222222222,37.40555555555556,25.891666666666666,31.516666666666666,74.15555555555555,5.986666666666666,15.619444444444444,6.080555555555556,3.75,65.6902
DP-211,211,72.76666666666667,39.52777777777778,20.575,35.87222222222222,102.42222222222222,9.382222222222222,10.696111111111112,6.652777777777779,3.761111111111111,87.0513
DP-212,212,71.56666666666666,41.56111111111111,29.958333333333336,30.461111111111112,72.37777777777778,3.497777777777778,15.176111111111112,9.969444444444443,7.683333333333334,734.127
DP-213,213,70.9,37.47222222222222,29.891666666666666,37.87222222222222,94.5111111111111,4.111111111111111,16.43611111111111,5.313888888888889,7.916666666666668,677.127
DP-214,214,68.41111111111111,36.12777777777778,17.708333333333332,35.85,77.0,5.933333333333334,14.102777777777778,5.841666666666667,4.8388888888888895,70.1295
DP-215,215,64.07777777777778,44.516666666666666,27.575000000000003,31.02777777777778,72.55555555555556,5.24,12.220555555555556,5.747222222222222,3.638888888888889,73.1499
DP-216,216,73.58888888888889,44.50555555555556,20.40833333333333,35.57222222222222,88.82222222222222,3.151111111111111,16.809444444444445,5.613888888888889,6.283333333333334,654.39
DP-217,217,56.27777777777778,40.56111111111111,22.70833333333333,34.861111111111114,88.06666666666666,7.044444444444444,10.968333333333334,8.48611111111111,7.483333333333332,35.3711
DP-218,218,58.18888888888889,37.62777777777778,15.408333333333331,32.33888888888889,78.68888888888888,8.635555555555555,16.95722222222222,8.186111111111112,5.461111111111111,21.6681
DP-219,219,71.52222222222223,43.53888888888889,26.34166666666667,31.48333333333333,109.66666666666669,4.777777777777778,14.032777777777778,8.808333333333334,6.45,630.056
DP-220,220,67.23333333333333,43.70555555555556,15.625,30.683333333333334,93.97777777777776,6.671111111111111,13.068333333333332,7.491666666666666,2.25,82.5112
DP-221,221,70.0111111111111,40.605555555555554,17.34166666666667,38.31666666666666,78.37777777777778,8.235555555555555,16.482777777777777,8.302777777777777,8.394444444444444,48.7766
DP-222,222,64.61111111111111,40.516666666666666,22.125,35.916666666666664,81.04444444444445,6.1288888888888895,13.496111111111112,5.219444444444444,3.7944444444444447,60.1585
DP-223,223,63.16666666666666,42.138888888888886,23.208333333333336,36.07222222222222,99.3111111111111,6.3244444444444445,13.511666666666668,7.8694444444444445,3.6944444444444446,94.9407
DP-224,224,68.54444444444445,35.30555555555556,19.041666666666668,35.71666666666667,73.84444444444445,2.511111111111111,13.122777777777776,6.008333333333333,8.016666666666666,627.218
DP-225,225,62.67777777777778,43.61666666666667,23.691666666666663,32.70555555555556,97.08888888888887,5.897777777777778,16.739444444444445,8.652777777777779,8.072222222222223,69.4644
DP-226,226,72.23333333333333,40.12777777777778,22.85833333333333,33.138888888888886,87.31111111111112,3.3200000000000003,12.259444444444444,5.852777777777778,7.383333333333333,832.308
DP-227,227,60.855555555555554,41.97222222222222,25.808333333333334,39.12777777777778,108.06666666666666,5.942222222222222,14.997222222222224,5.680555555555555,1.6055555555555556,124.821
DP-228,228,72.12222222222222,38.21666666666667,24.291666666666668,31.06111111111111,83.84444444444445,2.955555555555556,10.369444444444444,9.625,1.461111111111111,966.88
DP-229,229,70.54444444444445,40.894444444444446,25.65833333333333,33.894444444444446,108.11111111111111,5.844444444444444,11.038333333333334,7.752777777777778,8.094444444444445,295.667
DP-230,230,63.78888888888889,42.41666666666666,29.008333333333333,33.96111111111111,74.42222222222222,4.226666666666667,14.966111111111111,8.086111111111112,0.8833333333333333,85.5825
DP-231,231,70.85555555555555,42.40555555555556,19.641666666666666,39.45,70.2,2.537777777777778,10.105,5.102777777777778,3.205555555555556,292.403
DP-232,232,73.07777777777778,42.50555555555555,16.65833333333333,33.06111111111111,98.28888888888888,6.262222222222222,12.702777777777778,6.225,0.0611111111111111,142.795
DP-233,233,64.36666666666667,35.65,26.15833333333333,33.227777777777774,92.77777777777776,9.915555555555557,15.782777777777778,9.669444444444444,2.994444444444444,38.4629
DP-234,234,65.18888888888888,42.727777777777774,28.491666666666667,34.93888888888889,87.84444444444445,2.1911111111111112,11.240555555555556,9.93611111111111,1.25,574.571
DP-235,235,57.34444444444444,40.37222222222222,24.375,34.53888888888889,89.48888888888888,3.977777777777778,11.357222222222225,6.852777777777778,7.638888888888888,133.187
DP-236,236,63.63333333333333,35.772222222222226,23.35833333333333,32.88333333333333,95.44444444444444,5.648888888888889,12.819444444444445,6.836111111111111,2.7722222222222226,103.462
DP-237,237,57.18888888888889,40.77222222222223,25.308333333333334,38.86111111111112,77.93333333333334,2.457777777777778,16.669444444444444,8.452777777777778,3.727777777777778,317.589
DP-238,238,65.32222222222222,41.68333333333334,28.541666666666664,33.02777777777778,87.48888888888888,5.835555555555556,13.77611111111111,7.319444444444445,3.5277777777777777,85.7197
DP-239,239,59.36666666666667,35.894444444444446,24.425,38.38333333333333,83.57777777777778,4.76,16.459444444444443,9.830555555555556,4.672222222222223,99.0575
DP-240,240,55.52222222222223,42.61666666666667,19.125,35.483333333333334,73.88888888888889,2.928888888888889,14.585,8.26388888888889,5.372222222222223,259.083
DP-241,241,58.36666666666667,42.66111111111111,21.875,34.62777777777778,96.24444444444444,5.115555555555556,10.820555555555556,9.925,8.672222222222222,91.2004
DP-242,242,60.41111111111111,35.227777777777774,17.541666666666668,37.138888888888886,75.93333333333334,7.604444444444445,15.899444444444445,8.402777777777779,6.983333333333333,32.9125
DP-243,243,58.81111111111111,41.87222222222222,18.025,31.272222222222226,74.95555555555555,2.057777777777778,15.922777777777778,8.430555555555555,9.516666666666666,751.042
DP-244,244,72.03333333333333,36.52777777777778,23.808333333333334,34.80555555555556,99.84444444444443,7.995555555555556,11.613888888888887,6.019444444444444,5.638888888888889,118.101
DP-245,245,57.45555555555556,36.78333333333333,26.975,38.97222222222222,89.88888888888889,9.346666666666668,15.907222222222222,8.041666666666668,9.916666666666668,25.3616
DP-246,246,65.25555555555556,35.49444444444445,20.891666666666666,35.12777777777778,92.6888888888889,9.737777777777778,11.116111111111111,7.863888888888889,9.961111111111112,42.4021
DP-247,247,69.67777777777778,38.20555555555556,25.041666666666668,34.35,97.57777777777778,3.648888888888889,14.927222222222223,9.630555555555556,2.061111111111111,565.762
DP-248,248,57.03333333333333,41.90555555555556,16.975,34.70555555555556,94.82222222222222,4.368888888888889,10.322777777777778,6.597222222222222,1.772222222222222,175.764
DP-249,249,63.388888888888886,38.90555555555556,15.175,33.20555555555556,89.97777777777777,5.275555555555556,15.961666666666666,9.641666666666666,1.5611111111111111,111.369
DP-250,250,66.03333333333333,42.93888888888889,20.775,33.09444444444444,84.86666666666667,9.693333333333332,12.68722222222222,6.069444444444445,8.63888888888889,33.6971
DP-251,251,60.21111111111111,35.727777777777774,19.075,31.25,97.48888888888888,8.253333333333334,13.636111111111113,6.813888888888888,5.538888888888889,50.7361
DP-252,252,72.9888888888889,37.30555555555556,23.258333333333333,38.02777777777778,100.51111111111112,5.64,15.075,7.497222222222222,3.583333333333333,220.811
DP-253,253,71.76666666666667,44.33888888888889,22.10833333333333,31.194444444444443,71.04444444444445,8.84,13.43388888888889,6.347222222222222,9.05,38.3371
DP-254,254,72.52222222222223,41.26111111111111,28.241666666666667,33.68333333333333,83.17777777777778,5.151111111111111,11.738333333333332,7.791666666666667,6.138888888888889,160.641
DP-255,255,67.65555555555555,39.76111111111111,29.65833333333333,38.49444444444444,75.22222222222223,9.782222222222222,13.92388888888889,9.51388888888889,4.15,25.4066
DP-256,256,58.27777777777778,41.36111111111112,22.458333333333336,38.40555555555555,107.17777777777778,7.071111111111112,15.743888888888888,6.530555555555555,3.994444444444445,72.1193
DP-257,257,56.67777777777778,38.42777777777778,28.35833333333333,36.66111111111111,105.8,7.595555555555555,10.579444444444444,5.308333333333334,1.8611111111111112,49.2787
DP-258,258,69.7,35.46111111111111,29.508333333333333,34.172222222222224,100.82222222222222,9.853333333333332,13.61277777777778,8.130555555555556,3.883333333333333,66.6695
DP-259,259,60.23333333333333,38.18333333333334,26.208333333333336,34.294444444444444,81.44444444444444,6.848888888888888,11.466111111111111,6.8694444444444445,9.86111111111111,36.5768
DP-260,260,70.78888888888889,44.59444444444445,23.125,39.47222222222222,72.24444444444444,6.297777777777778,15.036111111111111,5.530555555555555,7.772222222222222,56.1773
DP-261,261,70.43333333333334,38.07222222222222,28.775,39.29444444444445,108.28888888888888,6.928888888888888,11.575,7.1194444444444445,1.1944444444444444,157.053
DP-262,262,57.766666666666666,35.57222222222222,25.791666666666664,30.43888888888889,88.11111111111111,9.133333333333333,16.000555555555557,9.663888888888888,0.4055555555555555,27.6281
DP-263,263,67.96666666666667,40.26111111111111,19.275,38.90555555555555,89.4,6.377777777777778,10.338333333333331,7.591666666666667,8.95,90.1864
DP-264,264,58.54444444444445,41.16111111111111,15.391666666666667,36.672222222222224,89.3111111111111,6.662222222222223,13.47277777777778,7.763888888888889,0.0944444444444444,46.2972
DP-265,265,64.83333333333333,40.28333333333333,22.491666666666667,34.52777777777778,98.91111111111113,4.084444444444444,14.297222222222222,6.936111111111112,3.616666666666667,382.768
DP-266,266,60.5,36.46111111111111,26.775,39.66111111111111,108.37777777777778,3.764444444444445,12.041666666666666,8.536111111111111,8.594444444444445,256.455
DP-267,267,72.83333333333333,36.53888888888889,22.291666666666668,31.67222222222222,84.46666666666667,8.831111111111111,16.36611111111111,5.391666666666667,3.372222222222222,74.9535
DP-268,268,69.1,41.20555555555556,25.441666666666663,38.083333333333336,72.6,4.742222222222222,11.909444444444444,9.43611111111111,8.75,91.2245
DP-269,269,60.05555555555556,38.35,29.85833333333333,36.42777777777778,105.48888888888888,5.782222222222222,16.117222222222225,8.502777777777778,2.6388888888888884,122.932
DP-270,270,60.72222222222222,40.31666666666667,20.825,39.016666666666666,95.57777777777778,9.302222222222223,12.31388888888889,8.030555555555555,1.9388888888888889,34.3136
DP-271,271,64.03333333333333,42.12777777777778,17.641666666666666,39.92777777777778,79.97777777777777,4.724444444444444,11.458333333333334,5.830555555555556,8.038888888888888,150.001
DP-272,272,61.56666666666667,35.25,21.65833333333333,38.69444444444444,81.26666666666667,5.871111111111111,16.02388888888889,6.841666666666667,9.194444444444445,59.1263
DP-273,273,72.05555555555556,39.26111111111111,28.441666666666663,32.78333333333333,86.6888888888889,7.933333333333334,14.180555555555555,5.897222222222222,7.172222222222223,74.7444
DP-274,274,74.76666666666667,36.327777777777776,19.825,37.96111111111111,71.71111111111111,6.982222222222222,10.431666666666668,8.152777777777779,3.35,76.199
DP-275,275,74.83333333333334,36.83888888888889,27.991666666666667,38.12777777777778,85.71111111111111,8.084444444444443,11.186111111111112,6.052777777777778,0.6277777777777778,90.4087
DP-276,276,68.1,36.40555555555556,19.341666666666665,36.62777777777778,100.64444444444445,5.622222222222222,14.437222222222225,9.797222222222222,5.505555555555556,191.23
DP-277,277,56.74444444444445,42.77222222222223,20.60833333333333,38.16111111111111,109.93333333333334,5.497777777777777,11.676111111111112,8.830555555555556,7.005555555555556,103.058
DP-278,278,57.12222222222222,44.36111111111112,23.941666666666663,38.27222222222223,94.37777777777778,3.4266666666666667,11.178333333333333,7.352777777777778,5.905555555555555,150.958
DP-279,279,67.7,40.68333333333334,17.59166666666667,30.67222222222222,97.53333333333332,6.359999999999999,10.330555555555556,5.136111111111111,5.916666666666667,114.863
DP-280,280,65.47777777777777,43.41666666666666,18.825,36.55,104.82222222222222,8.182222222222222,11.108333333333334,7.169444444444444,3.4611111111111112,70.9014
DP-281,281,58.58888888888889,38.09444444444444,26.65833333333333,36.68333333333334,72.91111111111111,9.586666666666666,10.470555555555556,5.463888888888889,0.0055555555555555,12.47
DP-282,282,55.45555555555556,39.91666666666666,28.85833333333333,37.08333333333333,79.31111111111112,9.444444444444445,13.955,7.91388888888889,0.8944444444444444,11.9972
DP-283,283,58.833333333333336,44.138888888888886,24.991666666666667,30.39444444444445,74.28888888888889,6.52,16.848333333333333,7.102777777777778,9.338888888888889,24.6858
DP-284,284,69.3,35.53888888888889,21.625,33.361111111111114,86.64444444444445,8.413333333333334,14.662777777777777,9.319444444444445,2.4388888888888887,75.7754
DP-285,285,59.16666666666666,39.03888888888889,18.808333333333334,31.572222222222223,103.88888888888889,5.666666666666667,13.698333333333334,9.341666666666669,7.194444444444445,107.008
DP-286,286,57.65555555555556,44.88333333333333,21.325,37.16111111111111,71.0,7.471111111111111,16.140555555555554,8.997222222222222,6.25,15.1758
DP-287,287,62.855555555555554,35.70555555555556,24.65833333333333,32.45,107.62222222222222,7.72,10.392777777777775,7.919444444444444,2.7388888888888885,81.6861
DP-288,288,61.388888888888886,40.57222222222222,24.241666666666667,36.97222222222222,88.33333333333334,2.964444444444444,11.917222222222222,8.747222222222222,5.35,428.336
DP-289,289,65.54444444444445,44.638888888888886,26.725,35.083333333333336,77.13333333333334,8.324444444444445,16.031666666666666,8.919444444444444,6.227777777777778,28.2504
DP-290,290,60.144444444444446,42.21666666666667,15.258333333333333,35.294444444444444,109.3111111111111,9.773333333333332,16.51388888888889,5.036111111111111,8.85,39.8566
DP-291,291,63.98888888888889,38.36111111111112,28.741666666666667,38.48333333333333,79.08888888888889,6.315555555555555,16.179444444444442,7.480555555555556,8.43888888888889,44.7294
DP-292,292,71.38888888888889,35.78333333333333,26.641666666666666,33.78333333333333,92.28888888888888,3.1422222222222222,14.017222222222223,6.352777777777778,2.172222222222222,1308.15
DP-293,293,57.077777777777776,35.56111111111111,29.775,38.394444444444446,84.91111111111111,8.315555555555555,12.889444444444443,9.858333333333334,4.538888888888889,27.4824
DP-294,294,73.41111111111111,40.29444444444445,27.225,35.30555555555556,70.86666666666666,3.2577777777777777,12.811666666666667,7.680555555555555,4.516666666666667,330.06
DP-295,295,57.36666666666667,43.37222222222222,23.541666666666664,31.39444444444445,100.46666666666668,5.0,10.727222222222222,5.4527777777777775,2.261111111111111,91.2531
DP-296,296,56.54444444444445,41.95,15.858333333333333,38.80555555555556,72.28888888888889,8.386666666666667,13.651666666666667,9.963888888888889,5.416666666666668,13.2387
DP-297,297,72.54444444444445,38.00555555555555,16.241666666666667,39.26111111111111,90.06666666666666,9.06222222222222,15.285,9.40277777777778,7.5166666666666675,82.1984
DP-298,298,67.1888888888889,44.31666666666666,25.025,36.09444444444445,83.13333333333334,6.368888888888889,15.45611111111111,6.886111111111111,7.694444444444444,64.4472
DP-299,299,67.03333333333333,43.32777777777778,25.491666666666667,30.65,96.2,3.631111111111111,13.208333333333334,8.269444444444446,4.916666666666667,346.097
DP-300,300,68.65555555555555,35.40555555555556,26.875,30.127777777777776,95.9777777777778,3.275555555555556,12.368333333333334,6.086111111111111,4.116666666666666,1290.25
DP-301,301,62.96666666666667,42.48333333333333,29.758333333333333,32.56111111111111,75.17777777777778,8.493333333333332,10.283888888888889,6.730555555555556,7.15,24.5885
DP-302,302,67.92222222222222,35.23888888888889,16.175,37.91666666666667,73.44444444444444,3.0266666666666664,12.975,9.519444444444446,9.494444444444444,526.01
DP-303,303,56.65555555555556,38.56111111111111,27.09166666666667,37.75,85.13333333333333,4.671111111111111,11.162777777777778,8.408333333333333,7.805555555555555,61.0715
DP-304,304,56.21111111111111,37.227777777777774,15.091666666666669,38.727777777777774,75.4,7.888888888888889,14.273888888888887,6.291666666666666,7.316666666666666,17.5852
DP-305,305,57.05555555555556,41.605555555555554,29.741666666666667,34.87222222222222,71.93333333333334,9.008888888888889,13.138333333333334,5.141666666666667,0.95,11.6125
DP-306,306,61.78888888888889,41.91666666666666,29.241666666666667,37.25,81.13333333333333,7.702222222222222,11.287222222222224,8.180555555555555,2.0500000000000003,31.0013
DP-307,307,69.87777777777778,43.77222222222223,16.225,32.90555555555556,85.53333333333333,4.1466666666666665,11.963888888888889,7.247222222222222,6.894444444444444,262.738
DP-308,308,57.63333333333333,38.38333333333333,18.90833333333333,32.93888888888889,109.88888888888889,9.426666666666666,12.453888888888889,5.480555555555556,9.794444444444444,43.4381
DP-309,309,55.7,44.71666666666667,15.008333333333333,32.69444444444444,101.84444444444443,9.826666666666666,14.795,5.719444444444445,3.9166666666666665,19.8768
DP-310,310,63.56666666666666,42.30555555555556,27.375,37.77222222222223,104.33333333333334,3.72,13.08388888888889,9.169444444444444,0.3944444444444445,635.298
DP-311,311,73.98888888888888,40.394444444444446,24.191666666666663,30.08333333333333,76.42222222222222,4.128888888888889,10.377222222222224,9.308333333333334,1.9166666666666663,989.217
DP-312,312,65.92222222222222,35.37222222222222,17.325,35.07222222222222,98.77777777777776,9.053333333333333,14.631666666666666,6.258333333333334,9.75,68.4369
DP-313,313,63.1,44.07222222222222,27.508333333333333,31.08333333333333,97.13333333333333,6.795555555555556,13.760555555555555,9.59722222222222,7.305555555555556,71.8155
DP-314,314,65.36666666666667,37.12777777777778,27.208333333333336,34.65,92.11111111111111,8.431111111111111,16.685000000000002,8.691666666666666,2.1944444444444446,53.5664
DP-315,315,55.67777777777778,43.59444444444445,17.475,33.272222222222226,94.2,7.782222222222222,12.523888888888887,5.213888888888889,6.3277777777777775,25.6672
DP-316,316,63.05555555555556,43.90555555555555,15.025,35.00555555555555,84.2,4.528888888888889,12.56277777777778,8.330555555555556,2.0166666666666666,166.819
DP-317,317,55.41111111111111,44.85,16.258333333333333,31.00555555555556,75.57777777777778,4.857777777777778,11.473888888888888,6.302777777777777,7.5055555555555555,38.0147
DP-318,318,72.7,40.99444444444445,19.40833333333333,33.727777777777774,84.02222222222223,9.373333333333331,13.14611111111111,6.286111111111111,0.4166666666666667,50.12
DP-319,319,60.01111111111111,39.38333333333333,23.275,34.394444444444446,72.86666666666666,5.311111111111111,14.911666666666669,9.025,2.75,39.7543
DP-320,320,55.36666666666667,39.47222222222222,20.175,33.07222222222222,81.08888888888889,4.573333333333333,12.780555555555557,8.425,3.4944444444444445,53.5969
DP-321,321,66.61111111111111,36.71666666666667,25.141666666666666,34.772222222222226,70.64444444444445,3.773333333333333,15.985,9.31388888888889,4.25,205.423
DP-322,322,64.21111111111111,35.88333333333333,15.508333333333333,35.583333333333336,86.37777777777778,5.737777777777778,16.607222222222223,8.247222222222224,4.027777777777778,121.433
DP-323,323,67.8111111111111,42.80555555555556,19.925,31.52777777777778,78.73333333333333,4.688888888888889,16.949444444444445,5.575,7.3277777777777775,140.993
DP-324,324,64.54444444444445,38.83888888888889,27.325,34.85,83.93333333333334,2.7244444444444444,10.48611111111111,8.208333333333332,3.2833333333333337,669.455
DP-325,325,57.1,36.56111111111111,17.84166666666667,31.016666666666666,76.11111111111111,3.586666666666667,15.246111111111112,7.891666666666667,5.683333333333334,157.021
DP-326,326,68.38888888888889,43.56111111111111,17.941666666666666,30.961111111111112,84.6,4.448888888888889,16.83277777777778,8.847222222222221,5.761111111111111,169.698
DP-327,327,73.3,35.75,27.641666666666666,30.52777777777778,96.68888888888888,9.16,10.143888888888888,6.013888888888889,6.572222222222221,90.1921
DP-328,328,69.05555555555556,41.11666666666667,29.425,35.69444444444444,104.28888888888888,5.435555555555555,16.358333333333334,6.558333333333334,9.727777777777778,212.315
DP-329,329,66.1,39.09444444444444,21.84166666666667,32.73888888888889,95.53333333333332,9.515555555555554,13.379444444444443,9.48611111111111,4.061111111111111,45.8147
DP-330,330,68.3,38.45,26.008333333333333,34.83888888888889,79.4888888888889,3.844444444444445,15.113888888888887,9.58611111111111,9.583333333333332,645.682
DP-331,331,57.9,39.55,22.808333333333334,34.20555555555556,77.71111111111111,4.822222222222222,16.65388888888889,7.597222222222221,4.638888888888889,50.9289
DP-332,332,66.76666666666667,39.43888888888889,28.84166666666667,31.072222222222223,98.42222222222222,2.2355555555555555,16.965,8.741666666666667,8.583333333333334,1524.16
DP-333,333,59.27777777777778,40.11666666666667,27.30833333333333,39.46111111111111,101.13333333333333,3.7022222222222223,15.860555555555557,9.213888888888889,6.861111111111111,279.382
DP-334,334,59.54444444444445,42.20555555555556,15.591666666666669,30.494444444444444,78.55555555555556,2.4844444444444447,11.971666666666666,9.65277777777778,6.927777777777777,305.571
DP-335,335,74.43333333333334,41.25,16.275,37.31666666666666,106.15555555555557,4.182222222222222,12.663888888888888,8.369444444444444,7.050000000000001,529.753
DP-336,336,74.52222222222223,35.15,24.95833333333333,35.52777777777778,71.17777777777778,6.333333333333334,11.170555555555556,5.836111111111111,1.3611111111111112,91.2775
DP-337,337,58.34444444444444,41.77222222222223,16.491666666666667,33.40555555555556,99.35555555555555,3.577777777777777,11.559444444444445,8.297222222222222,2.594444444444445,237.807
DP-338,338,69.61111111111111,44.41666666666666,20.525,37.70555555555556,86.86666666666667,2.3866666666666667,14.709444444444443,5.358333333333333,1.0944444444444443,1202.05
DP-339,339,67.45555555555555,37.52777777777778,26.258333333333333,39.81666666666666,86.28888888888889,6.022222222222222,11.505,8.458333333333332,8.32777777777778,92.9366
DP-340,340,60.7,36.98333333333333,28.20833333333333,37.02777777777778,94.6888888888889,2.893333333333333,15.005,6.3694444444444445,4.616666666666667,775.174
DP-341,341,56.922222222222224,39.36111111111112,25.741666666666667,31.47222222222222,104.55555555555556,8.057777777777778,14.266111111111112,7.613888888888889,0.8611111111111112,46.656
DP-342,342,71.03333333333333,44.02777777777778,28.70833333333333,36.87222222222222,70.68888888888888,8.448888888888888,16.630555555555556,5.625,6.75,30.6762
DP-343,343,55.27777777777778,43.65,20.991666666666667,32.25,73.22222222222223,5.1066666666666665,16.71611111111111,9.56388888888889,5.05,25.6399
DP-344,344,64.5,41.02777777777778,17.90833333333333,37.97222222222222,105.66666666666666,2.3244444444444445,12.383888888888889,5.1194444444444445,1.8944444444444444,1187.29
DP-345,345,67.0111111111111,43.19444444444444,23.391666666666666,38.29444444444445,102.46666666666668,9.044444444444444,12.088333333333331,9.447222222222225,4.238888888888889,65.2373
DP-346,346,65.38888888888889,35.45,24.558333333333334,35.605555555555554,108.55555555555556,7.222222222222222,12.212777777777776,5.775,2.9722222222222223,103.275
DP-347,347,62.27777777777778,43.79444444444445,21.15833333333333,34.61666666666667,87.08888888888889,2.022222222222222,15.930555555555555,7.16388888888889,2.916666666666666,1294.99
DP-348,348,73.52222222222223,41.41666666666666,26.541666666666664,32.81666666666666,76.5111111111111,9.177777777777775,16.25722222222222,6.469444444444444,4.338888888888889,45.6625
